PS2_features_std,PS2_features_mean,PS2_features_median,PS2_features_q25,PS2_features_max_min,FS1_features_mean,FS1_features_median,FS1_features_q25,FS1_features_q75,FS1_features_max_min
56.62131906110192,122.9278400000002,132.01999999999998,115.34,165.72,3.2845149999999994,1.167,1.123,7.373,20.479
56.62648329792976,122.94000799999978,132.85000000000002,115.36,165.98,3.2787416666666678,1.159,1.117,7.383,20.479
56.59477678358896,122.92674549999994,132.07,115.34,165.52,3.277175000000003,1.161,1.119,7.37225,20.479
56.58803844989801,122.93069183333367,132.23000000000002,115.28750000000001,165.53,3.2783933333333333,1.1615,1.115,7.377,20.479
56.643462978343194,123.01418100000008,132.22,115.49,165.72,3.3239100000000006,1.169,1.124,7.49125,20.479
57.291574418623284,122.44999116666686,132.53,115.44,165.64,3.2880566666666664,1.161,1.116,7.48175,20.479
57.27307430079654,122.44198416666671,132.18,115.44,165.64,3.2981816666666655,1.166,1.122,7.49325,20.479
57.26388726977317,122.48475083333341,132.27,115.48,165.64,3.290323333333334,1.165,1.119,7.494,20.479
57.25799521055047,122.46474866666651,132.305,115.44,165.62,3.28767,1.169,1.122,7.50025,20.479
57.26513928804023,122.49370566666703,132.44,115.44,165.64,3.281793333333338,1.159,1.11375,7.49025,20.479
57.291941261096895,122.47542083333369,132.51999999999998,115.44,165.64,3.2966616666666666,1.164,1.118,7.4985,20.479
57.2546098626475,122.4983929999998,132.515,115.48,165.79,3.284864999999999,1.166,1.117,7.497,20.479
57.30023880083781,122.47670016666636,132.71,115.47,165.66,3.282755,1.164,1.11775,7.49325,20.479
57.295648353670806,122.44942333333371,132.475,115.44,165.65,3.2825200000000017,1.165,1.117,7.4945,20.479
45.81570818536306,104.41018949999997,124.54499999999999,115.52,165.33,6.317806666666673,7.415,7.318,7.48125,20.479
57.00615402713177,122.74312750000003,132.425,115.47,165.67,3.3208633333333326,1.163,1.116,7.49,20.479
45.60790652496605,104.67651500000035,124.61,115.5,165.83,6.3468133333333405,7.4125,7.312,7.48725,20.232
57.01844731496912,122.77413150000025,132.81,115.45,165.64,3.3155599999999996,1.155,1.109,7.4885,20.479
54.0171010687575,116.2380691666669,124.81,115.5,165.59,4.330931666666665,6.2215,1.123,7.5045,20.479
45.58145009704337,104.7316060000003,124.63,115.52,165.69,6.346053333333334,7.408,7.309,7.48725,19.801
57.0287197479846,122.78703183333333,132.45999999999998,115.5,165.73,3.3033066666666655,1.153,1.10675,7.49325,20.479
57.017201752838965,122.76331199999964,132.54000000000002,115.5,165.75,3.3207400000000034,1.159,1.109,7.50025,20.479
57.02974711067046,122.73745649999984,132.84,115.5,165.67,3.302599999999998,1.161,1.111,7.49325,20.479
57.00703655473162,122.72059283333357,132.54000000000002,115.5,165.66,3.3293933333333343,1.17,1.126,7.4885,20.479
57.042378062048996,122.71847916666657,132.835,115.5,165.66,3.3155183333333342,1.159,1.114,7.4945,20.479
56.76815647693956,122.91720166666728,132.445,115.49,165.62,3.3293033333333346,1.161,1.113,7.4885,20.479
56.806990895182196,122.88466466666667,132.51,115.52,165.59,3.328006666666671,1.171,1.126,7.488250000000001,20.479
56.77754954733179,122.92505049999947,132.62,115.45,165.71,3.3259400000000046,1.171,1.1275,7.493,20.479
56.79206751589198,122.92134783333302,132.8,115.53,165.98,3.329171666666666,1.164,1.119,7.488,20.479
56.79918427184651,122.91041349999978,132.54,115.57,165.59,3.345058333333335,1.185,1.141,7.487,20.479
56.77891555768729,122.92483366666659,132.74,115.53,165.9,3.333893333333336,1.169,1.123,7.4905,20.479
56.7778824803815,122.9220681666668,132.38,115.49,165.79,3.3336599999999996,1.168,1.1247500000000001,7.481,20.479
56.76005443123707,122.913946666667,132.385,115.5,165.56,3.3363300000000033,1.181,1.136,7.484,20.479
56.78560016475419,122.87253183333321,132.33499999999998,115.45,165.87,3.3450549999999972,1.193,1.148,7.48325,20.479
56.78484522547314,122.91187983333334,132.59,115.47,165.66,3.3227900000000035,1.174,1.126,7.485,20.479
56.628491216114355,123.0679171666667,132.85500000000002,115.52,165.59,3.3225316666666695,1.171,1.126,7.48325,20.479
56.627798072845955,123.01439316666637,132.305,115.49,165.62,3.331486666666668,1.191,1.149,7.48125,20.479
56.64444223409188,123.02309016666634,132.49,115.48,165.74,3.3414349999999984,1.184,1.136,7.48325,20.479
56.64485745229624,123.00006833333349,132.585,115.47,165.8,3.3420483333333295,1.203,1.154,7.48625,20.479
56.641974472641294,123.03229666666691,132.745,115.48,165.77,3.3356850000000033,1.196,1.149,7.48125,20.479
56.629356322318536,123.0606269999999,132.68,115.44,165.62,3.324890000000004,1.178,1.13275,7.485250000000001,20.479
56.647396425121464,123.03029483333333,132.68,115.4075,165.84,3.326615000000004,1.178,1.13,7.48375,20.479
56.63842894869765,123.08147499999984,133.455,115.49,165.64,3.3277716666666697,1.1785,1.132,7.485,20.479
56.61698467465418,123.04428649999966,132.61,115.52,165.59,3.3258533333333324,1.184,1.134,7.488,20.479
56.63094239112725,123.00578433333365,132.72,115.48,165.59,3.3382099999999997,1.207,1.159,7.487,20.479
45.418170599436515,105.34077733333285,124.895,115.77,165.88,6.588991666666665,7.6805,7.606,7.751250000000001,20.325
45.994655567502555,104.80790116666624,124.97,115.84,165.56,6.524451666666662,7.666,7.580500000000001,7.733,20.479
57.3659358535117,122.83225949999999,133.69,115.85,165.91,3.3945583333333307,1.198,1.149,7.7245,20.479
45.97196702298166,104.83272033333346,125.11,115.86,165.82,6.539130000000003,7.699,7.597,7.751,20.479
45.97401255251762,104.84109299999984,124.98,115.84,166.22,6.5318966666666665,7.6905,7.588,7.744,20.479
45.97702030723805,104.86123883333313,124.91499999999999,115.86,165.98,6.526653333333333,7.6815,7.57375,7.7395,20.449
46.01163860326375,104.8650814999995,125.04,115.85,165.4,6.527975000000003,7.673,7.5625,7.737,20.479
57.37448652849939,122.8335666666665,133.5,115.87,165.96,3.3817266666666654,1.193,1.14675,7.73625,20.479
46.01546397605174,104.85286033333315,125.025,115.8875,165.88,6.522100000000003,7.6605,7.5817499999999995,7.733,20.479
46.01177352436125,104.83357766666683,125.08,115.85,165.72,6.5212816666666695,7.6655,7.57975,7.726,20.479
45.99788300316709,104.86623716666672,124.93,115.86,165.98,6.534566666666667,7.67,7.56825,7.738,20.479
45.76952450364994,105.13289833333361,125.19,115.85,166.11,6.557955000000002,7.6715,7.58325,7.741,19.832
45.744792880240006,105.08309066666659,125.05000000000001,115.77,165.72,6.55674,7.678,7.578749999999999,7.748,19.682
57.1453536912665,123.02779800000026,132.94,115.81,166.2,3.4294599999999997,1.198,1.1525,7.751250000000001,20.479
45.79389229857073,105.10972033333296,125.105,115.89,165.79,6.57271666666666,7.6785,7.5947499999999994,7.752,20.04
57.120844935599486,123.06066799999968,133.485,115.84,165.93,3.419150000000001,1.196,1.153,7.7515,20.479
57.10543335401182,123.09303566666703,133.84,115.89,166.04,3.430988333333333,1.189,1.14275,7.7692499999999995,20.479
45.75203087334584,105.09771349999964,125.01,115.86,165.73,6.566210000000001,7.684,7.594,7.755,19.654
45.79843252398889,105.14173433333292,125.025,115.89,165.83,6.562456666666666,7.676,7.574,7.747,19.916
57.132952183142976,123.11945650000041,133.98,115.8775,165.92,3.4177166666666663,1.185,1.14,7.74925,20.479
45.79321647840107,105.16824400000036,125.16,115.94,165.85,6.568456666666666,7.68,7.59575,7.75425,19.622
45.59263030925097,105.32441599999987,125.23,115.87,165.88,6.5819433333333315,7.684,7.5855,7.7524999999999995,20.479
45.57284310606059,105.33447733333331,125.19,115.89,165.83,6.568179999999999,7.673,7.581,7.743,19.767
45.57950021299913,105.3685125,125.195,115.91,165.9,6.576673333333334,7.67,7.56675,7.743,20.431
56.941738812589755,123.30341450000013,133.45,115.91,166.16,3.4346983333333325,1.191,1.143,7.75825,20.479
56.921103309374615,123.33371716666694,134.12,115.94,166.01,3.432388333333337,1.176,1.126,7.7645,20.479
45.57225620588728,105.3456758333332,125.00999999999999,115.94,165.48,6.589348333333335,7.686,7.604,7.756,20.479
45.565696132880255,105.34689416666657,125.1,115.93,165.93,6.575396666666668,7.679,7.5855,7.749,19.573
45.57113108974782,105.34676233333295,125.14,115.91,166.1,6.567633333333335,7.670999999999999,7.575,7.745,19.556
56.917143319120775,123.3216458333335,133.835,115.94,166.18,3.4359383333333313,1.188,1.143,7.7565,20.479
45.61027815312125,105.34786666666704,125.21,115.94,166.34,6.579876666666659,7.678,7.584,7.7532499999999995,19.778
45.475217461072226,105.49596516666621,125.23,115.94,166.12,6.561166666666671,7.670999999999999,7.5817499999999995,7.743,20.479
45.44820377534713,105.52461799999966,125.265,115.96,165.88,6.5663533333333355,7.663,7.578,7.739,20.479
58.95938632080113,131.52445816666705,165.3,115.94,165.96,2.1235600000000017,1.162,1.113,1.178,20.387
45.6126401302694,105.54373483333345,125.265,116.18,165.69,6.571803333333329,7.693,7.58,7.781,19.701
45.47095841228421,105.57570283333322,125.28,116.26,165.92,6.567773333333334,7.672499999999999,7.581,7.768,20.389
56.76046512903687,123.44625033333347,133.14,115.93,166.04,3.4057749999999998,1.159,1.117,7.758,20.479
45.4340878728017,105.42631649999994,125.065,115.89,165.81,6.5648166666666645,7.671,7.594,7.751250000000001,20.351
56.776037920125056,123.42639750000025,133.175,115.91,166.0,3.411440000000002,1.168,1.118,7.745,20.479
45.44728220279266,105.49438600000013,125.095,115.91,165.87,6.574011666666666,7.678,7.587,7.749,20.316
45.439758241804185,105.46455066666624,125.055,115.85,165.84,6.574721666666663,7.674,7.594,7.746,20.479
45.441632272866826,105.4439821666663,125.19,115.93,165.59,6.557791666666662,7.686,7.595,7.75825,19.624
45.42657365874667,105.44042566666641,125.19,115.84,165.88,6.553593333333337,7.678,7.59375,7.749,19.779
45.432719062224855,105.47466283333323,125.21,115.88,165.84,6.558218333333332,7.684,7.613,7.74725,19.763
45.44606069939409,105.46462316666616,125.215,115.86,165.91,6.572911666666667,7.693,7.62,7.75525,20.133
45.43741524343359,105.47553349999951,125.105,115.88,165.79,6.556643333333335,7.68,7.596,7.7482500000000005,19.746
45.44150777788817,105.48804983333324,125.21,115.88,165.93,6.557221666666668,7.676,7.593,7.743,19.864
45.47999665690848,105.49679649999985,125.28,115.91,166.0,6.570003333333326,7.678,7.6,7.746,20.024
45.468003856140605,105.49050966666621,125.215,115.91,166.09,6.5708333333333355,7.684,7.61875,7.739,19.874
45.47251371775163,105.46942566666635,125.205,115.93,166.32,6.559950000000006,7.688,7.609,7.74525,19.953
45.48652831812121,105.51201816666625,125.23,115.94,166.0,6.574011666666673,7.684,7.60675,7.74425,20.128
56.68356717125544,123.14740700000009,132.805,115.52,165.67,3.273504999999999,1.1600000000000001,1.113,7.407,20.479
57.365151075846654,122.55210383333333,133.43,115.49,165.65,3.2310749999999997,1.151,1.101,7.4030000000000005,20.479
57.321291675221055,122.51583033333326,132.71,115.52,165.79,3.226493333333333,1.153,1.102,7.39725,20.479
57.28369877744444,122.50402116666746,132.5,115.4875,165.59,3.2304866666666703,1.162,1.114,7.393,20.479
57.323268496112924,122.51314683333375,133.355,115.52,165.56,3.227398333333333,1.147,1.101,7.391,20.479
57.30959952053388,122.45809516666665,132.64499999999998,115.52,165.49,3.234370000000002,1.171,1.12,7.3925,20.479
57.289265800221955,122.51738966666684,133.07,115.5,165.52,3.2274383333333336,1.157,1.109,7.387,20.479
59.53812527886314,130.54107650000037,164.81,115.5,165.49,2.0297766666666726,1.17,1.12,1.182,19.973
57.44389704907178,122.48610249999975,134.3,115.81,165.64,3.2405266666666637,1.154,1.107,7.384,20.479
57.28211794412925,122.50644033333317,132.315,115.69,165.69,3.226488333333331,1.146,1.1,7.3815,20.479
57.27984917040103,122.47495233333326,132.505,115.52,165.54,3.217261666666667,1.146,1.099,7.381,20.479
56.99227744217651,122.6918696666668,132.08499999999998,115.49,165.51,3.249825,1.155,1.109,7.37725,20.479
59.20669006283302,130.76209216666675,164.75,115.45,165.51,2.063558333333336,1.167,1.119,1.178,19.397
57.14469979071836,122.65929416666698,132.91,115.85,165.56,3.2303783333333334,1.148,1.109,7.37525,20.414
57.02072787882665,122.67325483333364,132.095,115.57,165.62,3.2512633333333336,1.147,1.111,7.38,20.194
57.01200551601098,122.62965966666646,131.965,115.36,165.54,3.2469933333333354,1.151,1.108,7.3725,20.249
57.00859446521163,122.65815283333357,132.36,115.38,165.57,3.259066666666667,1.149,1.108,7.378,20.479
56.99203392185636,122.67371149999983,132.325,115.47,165.59,3.260256666666665,1.159,1.117,7.37525,20.479
56.98922068739054,122.65998200000014,132.075,115.39,165.59,3.2537533333333313,1.153,1.107,7.369,20.453
56.9943466484097,122.65303249999991,132.035,115.38,165.56,3.2626283333333324,1.164,1.1207500000000001,7.375,20.385
54.03594370079862,116.13922299999965,124.69,115.38,165.62,4.253491666666659,6.438000000000001,1.099,7.376,20.479
45.372114277269255,104.79757799999994,124.565,115.44,164.01,6.237638333333339,7.284,7.186,7.3565,20.266
56.79293625264811,122.92727266666662,132.60000000000002,115.42,165.66,3.266363333333335,1.151,1.10375,7.36125,20.479
56.78494169739606,122.89546450000006,132.595,115.39,165.88,3.2672216666666682,1.153,1.10375,7.37125,20.479
58.980655891294276,130.99576133333386,164.77,115.45,165.74,2.0585166666666663,1.154,1.10675,1.171,19.057
56.9656745329826,122.55740800000052,131.1,114.0975,165.48,3.2894499999999987,1.163,1.115,7.2915,20.479
53.791173980166626,116.52631433333356,124.62,116.27,165.63,4.271873333333332,6.7379999999999995,1.109,7.38725,20.341
45.37833701796994,104.93362500000029,124.59,115.75,165.62,6.232798333333332,7.278,7.15375,7.375,19.005
56.773484831082015,122.96055666666672,132.54,115.84,165.77,3.268853333333333,1.155,1.119,7.358,20.334
56.80790260971028,122.94110949999987,132.0,115.75,165.64,3.2665733333333336,1.147,1.113,7.358,20.414
56.796600255229706,122.92498000000045,132.08499999999998,115.86,165.65,3.266191666666667,1.1484999999999999,1.113,7.38575,20.269
56.6345967776981,123.05115516666659,131.995,115.71,165.79,3.257146666666668,1.153,1.12,7.34975,20.392
56.64805657813175,123.08688183333345,132.425,115.85,165.69,3.2571549999999996,1.153,1.119,7.3525,20.347
56.62852998943444,123.07434883333333,132.45499999999998,115.76,165.81,3.267083333333334,1.1535,1.115,7.35125,20.402
45.20695376972183,104.97330483333343,124.49,115.75,165.63,6.231701666666665,7.281,7.171,7.368,19.824
56.62163383313479,122.99638283333347,132.05,115.34,165.62,3.258858333333333,1.146,1.1125,7.37125,20.444
56.623801690929355,123.01371900000004,132.2,115.66,165.74,3.272665000000002,1.153,1.117,7.3695,20.431
56.642494898123935,122.97505049999978,132.135,115.5,165.77,3.2620283333333333,1.153,1.113,7.38825,20.479
56.626548285615414,122.9866048333332,132.29,115.5,165.75,3.2592300000000014,1.153,1.113,7.3815,20.479
56.64030505416758,122.94271199999977,132.16,115.34,165.49,3.2613133333333337,1.157,1.1125,7.3732500000000005,20.427
56.60296700143354,122.95005183333302,131.925,115.37,165.52,3.264580000000001,1.162,1.117,7.383,20.479
56.6503707120545,123.05929000000017,132.25,115.49,165.72,3.3089650000000033,1.168,1.122,7.49175,20.479
57.32758314712559,122.48748216666642,132.415,115.47,165.63,3.2648933333333354,1.155,1.109,7.494,20.479
57.292701488141496,122.49106716666668,132.05,115.5,165.69,3.2698233333333335,1.159,1.115,7.483,20.433
57.32885786448042,122.47588149999964,132.43,115.47,165.65,3.2649266666666668,1.154,1.1105,7.479,20.479
57.30360881110262,122.51239083333294,132.495,115.47,165.65,3.266378333333333,1.159,1.11775,7.488,20.479
57.27334574021834,122.51833733333288,132.66,115.45,165.65,3.2628816666666687,1.153,1.1105,7.48925,20.479
45.789142585882445,104.4063071666668,124.56,115.47,163.67,6.297029999999993,7.404,7.311999999999999,7.4695,20.013
57.29876319915288,122.53606399999957,132.53,115.44,165.67,3.259895,1.1535,1.103,7.47825,20.479
57.314093287934696,122.5164660000001,132.56,115.48,165.65,3.263000000000004,1.153,1.108,7.486,20.479
57.33951571311754,122.51373133333318,132.635,115.52,165.69,3.2621166666666657,1.154,1.108,7.48925,20.479
45.81050385857762,104.45262466666686,124.655,115.48,165.2,6.296023333333334,7.3965,7.30875,7.479,19.959
57.0799864459636,122.75290749999964,132.55,115.48,165.66,3.2979400000000014,1.151,1.105,7.48625,20.479
57.01698441065031,122.76118449999954,132.31,115.52,165.64,3.306788333333334,1.168,1.119,7.492,20.479
45.679155574889286,104.83150816666624,124.86,115.68,165.09,6.329560000000002,7.408,7.3155,7.483,19.307
57.05072951377293,122.7835706666666,132.395,115.52,165.67,3.2977616666666645,1.149,1.1,7.4864999999999995,20.479
57.06275926995044,122.7435509999998,132.6,115.53,165.63,3.299681666666669,1.167,1.11475,7.4965,20.479
54.07703181101004,116.24313450000014,124.88,115.52,165.64,4.309091666666665,6.561,1.1,7.499499999999999,20.479
57.02917287305666,122.78968649999968,132.735,115.55,165.67,3.3001866666666686,1.156,1.107,7.4885,20.479
57.0686809362607,122.76517816666653,132.45999999999998,115.58,165.65,3.292375,1.158,1.108,7.488,20.479
57.06535409286884,122.70802133333343,132.64,115.42,165.64,3.2969033333333337,1.158,1.109,7.4945,20.479
57.02601301187784,122.69776983333284,132.015,115.36,165.73,3.2956283333333363,1.161,1.111,7.4982500000000005,20.479
56.807772930698256,122.90132550000023,132.53,115.36,165.9,3.3176816666666658,1.164,1.111,7.494,20.479
59.03028900853289,131.00690433333338,164.84,115.44,165.63,2.086776666666668,1.163,1.114,1.176,19.068
57.01780636092688,122.33564099999982,131.055,113.22,165.64,3.360000000000005,1.1644999999999999,1.122,7.52225,20.479
45.3801315220087,104.91319283333303,124.51,115.85,166.01,6.343196666666672,7.3955,7.2755,7.4905,19.518
56.80378820737667,123.06926066666702,132.41000000000003,115.69,165.74,3.3100033333333307,1.149,1.114,7.464,20.479
56.81269673874659,123.03487416666721,132.595,115.78,165.85,3.3045166666666663,1.149,1.11375,7.49,20.479
45.40926899640026,104.97188733333336,124.65,115.7775,165.84,6.338555000000001,7.3955,7.28975,7.49225,19.133
56.82622338182758,123.07371433333358,132.59,115.8875,165.77,3.308188333333335,1.15,1.111,7.4735,20.446
56.81227640133105,123.06264633333349,132.605,115.96,165.98,3.2993983333333343,1.147,1.111,7.48575,20.476
56.83047397691327,123.0416820000001,132.63,115.81,165.81,3.3080916666666673,1.154,1.115,7.488250000000001,20.479
45.31308023315808,105.11702733333368,124.74,115.96,166.16,6.330328333333333,7.398,7.287,7.477,20.119
56.65823734158624,123.21171116666639,132.29,115.94,165.75,3.3049300000000015,1.153,1.113,7.473,20.479
56.671983342717695,123.19055533333358,132.82999999999998,115.91,165.77,3.302255000000001,1.161,1.1167500000000001,7.47725,20.479
56.69944326759092,123.13503483333311,132.395,115.69,165.93,3.295171666666667,1.156,1.106,7.4795,20.479
56.67515398482986,123.17550500000016,132.745,115.73,165.71,3.3024283333333333,1.155,1.111,7.494,20.479
56.68687443138496,123.17374466666688,133.54000000000002,115.59,165.69,3.3028999999999997,1.159,1.109,7.494,20.479
56.660888777020666,123.11274683333363,132.405,115.56,165.63,3.3007233333333312,1.164,1.117,7.482,20.479
53.68409856840955,116.60345750000043,124.83,115.57,165.74,4.337419999999996,6.9955,1.157,7.494,20.479
56.6718615631668,123.14784316666696,133.01999999999998,115.53,165.69,3.312773333333334,1.161,1.111,7.4945,20.479
56.697376680031184,123.12109249999999,132.875,115.58,165.88,3.3203683333333376,1.172,1.124,7.4965,20.479
45.38392824038804,105.37499199999988,125.07,115.88,165.94,6.56238833333333,7.685499999999999,7.603,7.749,19.879
46.01571845542684,104.82788216666656,125.08,115.91,165.94,6.5206483333333365,7.67,7.592,7.7395,20.479
46.031792435785775,104.87062333333309,125.11,115.89,165.96,6.518808333333329,7.671,7.5875,7.739,20.249
45.98082075249769,104.89246549999972,125.10499999999999,115.89,166.04,6.521286666666664,7.666,7.586,7.746,20.214
46.000045592463806,104.88860166666649,125.215,115.88,166.08,6.530381666666669,7.666,7.583,7.74925,20.366
46.016634088308045,104.93065133333296,125.16,115.94,165.93,6.529776666666671,7.672499999999999,7.594,7.75025,20.232
46.02358357072553,104.93318499999982,125.22999999999999,115.93,165.84,6.533794999999996,7.684,7.61675,7.744,20.141
46.04611081720058,104.92396149999983,125.16,115.94,165.95,6.529946666666677,7.6865000000000006,7.619,7.744,20.466
46.04513151088105,104.91106566666656,125.195,115.91,165.85,6.52616833333334,7.683,7.603,7.7482500000000005,20.375
46.053124125798654,104.94113749999968,125.27,115.94,166.02,6.530064999999996,7.681,7.5855,7.74625,20.281
57.418577407710714,122.91338033333346,133.36,115.91,166.27,3.3618383333333335,1.162,1.11375,7.76225,20.479
45.77087790864879,105.14545933333301,125.105,115.91,165.8,6.566295000000002,7.685499999999999,7.622,7.755,19.503
45.79000705514124,105.16524283333334,125.27,115.91,165.63,6.5593349999999955,7.6835,7.609,7.749,19.338
45.8159908002126,105.17750149999966,125.255,115.91,165.98,6.565311666666665,7.681,7.604,7.74425,20.479
45.79628394037134,105.22450333333293,125.295,116.01,166.12,6.5540899999999915,7.6785,7.59,7.745,19.433
45.80284277049366,105.21481949999959,125.28,116.02,166.06,6.559623333333333,7.685,7.624,7.743,19.516
45.847772094743874,105.22480016666695,125.3,116.06,166.0,6.561693333333332,7.693,7.61525,7.751,19.606
45.830918276052856,105.26779849999984,125.375,116.02,165.88,6.565743333333336,7.6884999999999994,7.612500000000001,7.75225,19.819
45.86464398199936,105.25876149999985,125.31,116.04,166.12,6.571814999999997,7.697,7.621,7.756,19.66
45.858601379396596,105.26377449999981,125.33,116.06,165.85,6.567868333333335,7.689,7.609999999999999,7.754,19.603
45.85283037466511,105.24125016666679,125.345,116.04,166.11,6.5676450000000015,7.693,7.623749999999999,7.75025,19.656
45.623268921056,105.4813445000001,125.28,116.02,166.08,6.569174999999999,7.69,7.59575,7.75,19.381
45.65399320307395,105.44525866666649,125.33,116.04,165.69,6.579148333333335,7.696,7.61875,7.749,19.489
45.638422450720505,105.4587439999995,125.36,116.02,165.98,6.57837666666666,7.691,7.62875,7.75225,19.549
45.62208518319598,105.47390449999989,125.32,116.04,166.04,6.572614999999995,7.693,7.6075,7.753,19.283
45.63088154412852,105.46331983333283,125.405,116.05,166.02,6.5750633333333335,7.693,7.61475,7.756,19.386
45.65758926935415,105.44453566666606,125.39500000000001,116.02,165.88,6.579406666666662,7.693,7.61475,7.756,19.433
45.63636892400015,105.48386283333316,125.41,116.02,166.02,6.580746666666672,7.6965,7.62075,7.761,19.296
45.667441050644534,105.48977433333344,125.375,116.05,166.45,6.5847849999999974,7.706,7.626,7.76125,19.473
45.64091204470739,105.50892700000051,125.32,116.02,166.04,6.582036666666669,7.6975,7.61875,7.758,19.367
45.67024396728942,105.51282650000024,125.405,116.05,166.34,6.5851799999999985,7.6955,7.607749999999999,7.7565,20.479
45.54194097854751,105.63191333333349,125.32,116.09,166.2,6.584344999999996,7.6955,7.6165,7.758,20.244
45.54517968971596,105.65718433333306,125.43,116.07,165.95,6.579180000000002,7.697,7.6155,7.766,20.247
45.5097746469821,105.66433883333359,125.44,116.14,165.96,6.570633333333329,7.697,7.613,7.7565,20.258
45.50886447890987,105.66752400000016,125.39,116.09,165.9,6.569338333333332,7.693,7.619,7.76025,20.188
45.55404913806925,105.66302616666695,125.5,116.09,165.82,6.568860000000001,7.694,7.619,7.75025,20.248
45.51698916329395,105.67706950000012,125.415,116.09,166.14,6.583471666666664,7.6975,7.609,7.76225,20.479
45.51563329895712,105.67559983333342,125.46000000000001,116.06,166.03,6.579226666666668,7.703,7.626,7.768,20.358
45.54464773750364,105.66141266666695,125.325,116.13,166.08,6.573011666666667,7.699,7.60475,7.762,20.276
45.516391089457144,105.68075733333335,125.37,116.09,165.85,6.569325000000004,7.6935,7.614,7.758,20.276
45.55268254488134,105.66925416666695,125.44,116.13,166.26,6.583853333333337,7.693,7.60875,7.76,20.301
45.52417324702336,105.68235633333332,125.30000000000001,116.0675,165.84,6.579883333333339,7.6955,7.61475,7.756,20.327
45.56344476386545,105.79131933333356,125.57,116.19,166.29,6.572621666666671,7.701,7.618,7.761,20.479
45.60036891026757,105.8789411666664,125.74,116.32,166.22,6.587536666666666,7.7095,7.62275,7.764,20.458
45.64942371146704,105.97058649999998,125.84,116.41,166.24,6.589428333333328,7.709,7.628,7.7795,20.287
45.65408514462128,106.0043083333329,125.775,116.4475,166.34,6.591960000000007,7.726,7.6375,7.784,20.343
45.668909850210355,106.03545333333318,125.735,116.53,166.19,6.598354999999997,7.724,7.64,7.7965,20.396
45.73775097244061,106.11233666666621,125.775,116.59,166.45,6.604841666666671,7.727,7.639749999999999,7.795,20.107
45.771917471560464,106.19496133333345,125.97,116.66,166.47,6.610788333333336,7.7355,7.64075,7.806,19.946
45.77524354278221,106.22487533333333,126.035,116.69,166.48,6.602768333333334,7.7355,7.6555,7.804,20.199
45.790307684085654,106.29745100000041,126.2,116.81,166.41,6.608311666666672,7.736,7.65375,7.81,20.368
45.80388791315849,106.34495950000031,126.25,116.79,166.29,6.606300000000001,7.739,7.642,7.813,20.359
45.837941479080236,106.41397250000006,126.31,116.89,166.26,6.610331666666661,7.743,7.65375,7.81625,20.421
45.900088431691,106.48186233333347,126.41,116.97,166.41,6.626813333333332,7.746,7.654,7.814,20.038
45.9112553762581,106.51326466666639,126.39,117.03,166.47,6.619996666666669,7.75,7.65975,7.81825,20.276
45.89210912598809,106.55494766666656,126.38499999999999,117.05,166.3,6.611695000000001,7.749,7.655749999999999,7.821,20.433
45.942269423399786,106.57205949999994,126.53999999999999,117.06,166.52,6.6129633333333295,7.749,7.65775,7.816,20.282
45.9662377563287,106.64620633333347,126.575,117.14,166.55,6.619833333333329,7.756,7.659,7.8252500000000005,20.149
45.97240471501968,106.67534950000034,126.58,117.16,166.57,6.619078333333338,7.751,7.6655,7.823,20.098
45.962115140188665,106.69570016666717,126.505,117.18,166.52,6.6174500000000025,7.749,7.658,7.831,20.057
45.96948649714613,106.72623700000045,126.635,117.21,166.49,6.620320000000002,7.758,7.6615,7.828,20.186
45.968340742074815,106.75142083333421,126.5,117.26,166.39,6.628410000000002,7.756,7.661,7.834,20.302
46.01902493167522,106.7678288333339,126.735,117.28,166.47,6.6294499999999985,7.771,7.668749999999999,7.83925,19.988
45.993454952501786,106.79135416666736,126.69,117.3,166.6,6.626260000000001,7.762,7.67,7.841,20.093
46.008822900676684,106.81660933333367,126.685,117.28,166.53,6.63095333333333,7.762499999999999,7.668,7.839,20.123
46.03518206834206,106.84180866666681,126.785,117.34,166.77,6.627953333333331,7.771,7.67075,7.841,20.056
46.06207663468155,106.8677881666664,126.9,117.39,166.44,6.635380000000001,7.766,7.676,7.8465,19.986
46.04127410902294,106.8969120000002,126.92500000000001,117.41,166.67,6.631449999999998,7.771,7.67,7.84525,20.123
46.07325019739214,106.8987305000003,126.845,117.41,166.6,6.628801666666663,7.768,7.6715,7.85025,19.992
46.07999215044738,106.91293566666687,126.92500000000001,117.44,166.38,6.631481666666665,7.766,7.68175,7.846,20.009
46.09087835932529,106.93970133333343,126.97,117.44,166.49,6.628285000000004,7.768,7.672,7.84525,20.006
46.094842518010594,106.94681400000026,127.02000000000001,117.42,166.7,6.633230000000004,7.771,7.678,7.839,20.153
46.05919065327459,106.97393616666687,126.945,117.48,166.59,6.6261083333333275,7.7669999999999995,7.66725,7.8375,20.04
46.08504988581164,106.94133850000057,126.87,117.45,166.5,6.624798333333334,7.7635000000000005,7.67225,7.837,19.776
46.1104957809268,106.97327566666667,127.01,117.45,166.58,6.629820000000001,7.766,7.664,7.83725,19.811
46.11540535158183,107.00325216666684,127.04,117.5,166.49,6.623545000000002,7.764,7.6525,7.84375,19.902
46.131591169538204,107.02413683333403,127.045,117.57,166.57,6.62564666666667,7.7635000000000005,7.672,7.842,19.789
